species,bud,flower,fruit,longitude,latitude,year,month,day,state_county,julian,pfl,pfr,pbd,bio1,bio12,bio4,bio15,Growth_form
Physalis_heterophylla,10,1,2,-75.59233,40.61271,1925,9,6,Pennsylvania-Lehigh,249,0.077,0.154,0.769,10.255 ,90.190 ,943.257,41.606,Herbaceous perennial
Physalis_heterophylla,6,2,2,-75.59233,40.61271,1925,9,6,Pennsylvania-Lehigh,249,0.2,0.2,0.6,10.255 ,90.190 ,943.257,41.606,Herbaceous perennial
Physalis_heterophylla,5,1,1,-75.59233,40.61271,1953,8,19,Pennsylvania-Lehigh,231,0.143,0.143,0.714,11.702 ,106.060 ,833.665,37.295,Herbaceous perennial
Physalis_heterophylla,2,0,1,-75.59233,40.61271,1953,8,19,Pennsylvania-Lehigh,231,0,0.333,0.667,11.702 ,106.060 ,833.665,37.295,Herbaceous perennial
Physalis_heterophylla,3,1,0,-75.59233,40.61271,1951,7,30,Pennsylvania-Lehigh,211,0.25,0,0.75,10.727 ,113.995 ,885.335,34.28,Herbaceous perennial
Physalis_heterophylla,4,1,0,-75.59233,40.61271,1951,7,30,Pennsylvania-Lehigh,211,0.2,0,0.8,10.727 ,113.995 ,885.335,34.28,Herbaceous perennial
Physalis_heterophylla,5,1,0,-75.59233,40.61271,1951,7,30,Pennsylvania-Lehigh,211,0.167,0,0.833,10.727 ,113.995 ,885.335,34.28,Herbaceous perennial
Physalis_heterophylla,4,4,0,-75.10679,40.33687,1958,6,22,Pennsylvania-Bucks,173,0.5,0,0.5,10.244 ,98.573 ,972.139,31.341,Herbaceous perennial
Physalis_heterophylla,5,3,0,-75.10679,40.33687,1958,6,22,Pennsylvania-Bucks,173,0.375,0,0.625,10.244 ,98.573 ,972.139,31.341,Herbaceous perennial
Physalis_heterophylla,6,1,3,-75.10679,40.33687,1957,8,6,Pennsylvania-Bucks,218,0.1,0.3,0.6,11.642 ,70.209 ,904.459,59.104,Herbaceous perennial
Physalis_heterophylla,1,0,1,-75.36728,40.21083,1943,8,19,Pennsylvania-Montgomery,231,0,0.5,0.5,11.282 ,85.584 ,978.657,61.135,Herbaceous perennial
Physalis_heterophylla,2,0,0,-75.36728,40.21083,1943,8,19,Pennsylvania-Montgomery,231,0,0,1,11.282 ,85.584 ,978.657,61.135,Herbaceous perennial
Physalis_heterophylla,1,0,1,-75.36728,40.21083,1943,8,19,Pennsylvania-Montgomery,231,0,0.5,0.5,11.282 ,85.584 ,978.657,61.135,Herbaceous perennial
Physalis_heterophylla,15,4,0,-75.13398,40.00762,1951,7,4,Pennsylvania-Philadelphia,185,0.211,0,0.789,13.125 ,90.092 ,853.318,40.237,Herbaceous perennial
Physalis_heterophylla,10,4,0,-75.13398,40.00762,1951,7,4,Pennsylvania-Philadelphia,185,0.286,0,0.714,13.125 ,90.092 ,853.318,40.237,Herbaceous perennial
Physalis_heterophylla,1,0,0,-75.13398,40.00762,1951,9,3,Pennsylvania-Philadelphia,246,0,0,1,13.125 ,90.092 ,853.318,40.237,Herbaceous perennial
Physalis_heterophylla,4,0,0,-75.13398,40.00762,1951,9,3,Pennsylvania-Philadelphia,246,0,0,1,13.125 ,90.092 ,853.318,40.237,Herbaceous perennial
Physalis_heterophylla,4,0,0,-75.13398,40.00762,1951,9,3,Pennsylvania-Philadelphia,246,0,0,1,13.125 ,90.092 ,853.318,40.237,Herbaceous perennial
Physalis_pubescens,8,0,3,-75.70882,40.91818,1960,8,13,Pennsylvania-Carbon,226,0,0.273,0.727,8.171 ,112.715 ,953.462,45.2,Herbaceous annual
Physalis_pubescens,5,1,3,-75.70882,40.91818,1960,8,13,Pennsylvania-Carbon,226,0.111,0.333,0.556,8.171 ,112.715 ,953.462,45.2,Herbaceous annual
Physalis_pubescens,3,1,0,-75.70882,40.91818,1967,8,30,Pennsylvania-Carbon,242,0.25,0,0.75,7.885 ,94.902 ,900.688,44.956,Herbaceous annual
Physalis_pubescens,6,2,0,-75.70882,40.91818,1967,8,30,Pennsylvania-Carbon,242,0.25,0,0.75,7.885 ,94.902 ,900.688,44.956,Herbaceous annual
Physalis_pubescens,11,0,7,-75.70882,40.91818,1967,7,21,Pennsylvania-Carbon,202,0,0.389,0.611,7.885 ,94.902 ,900.688,44.956,Herbaceous annual
Physalis_pubescens,1,0,0,-75.3074,40.75422,1966,7,14,Pennsylvania-Northampton,195,0,0,1,9.948 ,80.131 ,949.64,36.765,Herbaceous annual
Physalis_pubescens,1,0,0,-75.3074,40.75422,1966,7,14,Pennsylvania-Northampton,195,0,0,1,9.948 ,80.131 ,949.64,36.765,Herbaceous annual
Physalis_pubescens,3,0,0,-75.59233,40.61271,1978,7,27,Pennsylvania-Lehigh,208,0,0,1,9.732 ,100.469 ,1006.327,56.115,Herbaceous annual
Physalis_pubescens,2,0,0,-75.59233,40.61271,1978,7,27,Pennsylvania-Lehigh,208,0,0,1,9.732 ,100.469 ,1006.327,56.115,Herbaceous annual
Physalis_pubescens,3,0,0,-75.59233,40.61271,1978,7,27,Pennsylvania-Lehigh,208,0,0,1,9.732 ,100.469 ,1006.327,56.115,Herbaceous annual
Physalis_pubescens,5,1,4,-75.59233,40.61271,1911,8,20,Pennsylvania-Lehigh,232,0.1,0.4,0.5,11.046 ,103.279 ,937.308,44.732,Herbaceous annual
Physalis_pubescens,3,0,0,-75.59233,40.61271,1912,9,13,Pennsylvania-Lehigh,257,0,0,1,10.292 ,97.866 ,997.186,33.761,Herbaceous annual
Physalis_pubescens,3,0,0,-75.59233,40.61271,1912,9,13,Pennsylvania-Lehigh,257,0,0,1,10.292 ,97.866 ,997.186,33.761,Herbaceous annual
Physalis_pubescens,3,0,1,-75.59233,40.61271,1912,9,13,Pennsylvania-Lehigh,257,0,0.25,0.75,10.292 ,97.866 ,997.186,33.761,Herbaceous annual
Physalis_pubescens,4,0,0,-75.59233,40.61271,1957,8,28,Pennsylvania-Lehigh,240,0,0,1,11.101 ,78.696 ,905.073,53.549,Herbaceous annual
Physalis_pubescens,4,2,0,-75.59233,40.61271,1957,8,28,Pennsylvania-Lehigh,240,0.333,0,0.667,11.101 ,78.696 ,905.073,53.549,Herbaceous annual
Physalis_pubescens,4,0,0,-75.59233,40.61271,1957,8,28,Pennsylvania-Lehigh,240,0,0,1,11.101 ,78.696 ,905.073,53.549,Herbaceous annual
Physalis_longifolia,6,4,2,-75.70882,40.91818,1967,7,21,Pennsylvania-Carbon,202,0.333,0.167,0.5,7.885 ,94.902 ,900.688,44.956,Herbaceous perennial
Physalis_longifolia,7,5,1,-75.70882,40.91818,1967,7,21,Pennsylvania-Carbon,202,0.385,0.077,0.538,7.885 ,94.902 ,900.688,44.956,Herbaceous perennial
Physalis_longifolia,7,4,1,-75.70882,40.91818,1967,7,21,Pennsylvania-Carbon,202,0.333,0.083,0.583,7.885 ,94.902 ,900.688,44.956,Herbaceous perennial
Physalis_longifolia,5,2,2,-75.70882,40.91818,1968,8,23,Pennsylvania-Carbon,236,0.222,0.222,0.556,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Physalis_longifolia,5,2,2,-75.70882,40.91818,1968,8,23,Pennsylvania-Carbon,236,0.222,0.222,0.556,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Physalis_longifolia,5,2,2,-75.70882,40.91818,1968,8,23,Pennsylvania-Carbon,236,0.222,0.222,0.556,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Physalis_longifolia,7,2,0,-75.3074,40.75422,1957,8,16,Pennsylvania-Northampton,228,0.222,0,0.778,10.966 ,80.152 ,907.731,55.635,Herbaceous perennial
Physalis_longifolia,6,2,0,-75.3074,40.75422,1957,8,16,Pennsylvania-Northampton,228,0.25,0,0.75,10.966 ,80.152 ,907.731,55.635,Herbaceous perennial
Physalis_longifolia,6,2,0,-75.3074,40.75422,1957,8,16,Pennsylvania-Northampton,228,0.25,0,0.75,10.966 ,80.152 ,907.731,55.635,Herbaceous perennial
Physalis_longifolia,8,5,1,-75.3074,40.75422,1954,8,20,Pennsylvania-Northampton,232,0.357,0.071,0.571,10.911 ,84.891 ,895.049,47.321,Herbaceous perennial
Physalis_longifolia,8,5,2,-75.3074,40.75422,1954,8,20,Pennsylvania-Northampton,232,0.333,0.133,0.533,10.911 ,84.891 ,895.049,47.321,Herbaceous perennial
Physalis_longifolia,2,0,1,-75.59233,40.61271,1911,10,8,Pennsylvania-Lehigh,281,0,0.333,0.667,11.046 ,103.279 ,937.308,44.732,Herbaceous perennial
Physalis_longifolia,5,0,1,-75.59233,40.61271,1982,8,17,Pennsylvania-Lehigh,229,0,0.167,0.833,10.174 ,95.569 ,922.646,45.271,Herbaceous perennial
Physalis_longifolia,5,0,1,-75.59233,40.61271,1982,8,17,Pennsylvania-Lehigh,229,0,0.167,0.833,10.174 ,95.569 ,922.646,45.271,Herbaceous perennial
Physalis_longifolia,14,3,5,-75.59233,40.61271,1980,8,1,Pennsylvania-Lehigh,214,0.136,0.227,0.636,10.636 ,68.421 ,1029.195,58.079,Herbaceous perennial
Physalis_longifolia,4,1,3,-75.59233,40.61271,1980,7,2,Pennsylvania-Lehigh,184,0.125,0.375,0.5,10.636 ,68.421 ,1029.195,58.079,Herbaceous perennial
Opuntia_humifusa,3,2,0,-82.35772,29.67475,1938,4,20,Florida-Alachua,110,0.4,0,0.6,21.219 ,97.868 ,491.183,73.824,Woody
Opuntia_humifusa,1,0,0,-82.35772,29.67475,1936,4,21,Florida-Alachua,112,0,0,1,21.125 ,108.740 ,554.428,56.204,Woody
Opuntia_humifusa,1,0,0,-82.35772,29.67475,1936,4,21,Florida-Alachua,112,0,0,1,21.125 ,108.740 ,554.428,56.204,Woody
Opuntia_humifusa,1,0,0,-82.35772,29.67475,1936,4,21,Florida-Alachua,112,0,0,1,21.125 ,108.740 ,554.428,56.204,Woody
Opuntia_humifusa,5,1,1,-82.47865,28.84908,1966,4,27,Florida-Citrus,117,0.143,0.143,0.714,21.205 ,111.567 ,522.359,67.48,Woody
Opuntia_humifusa,5,1,1,-82.47865,28.84908,1966,4,27,Florida-Citrus,117,0.143,0.143,0.714,21.205 ,111.567 ,522.359,67.48,Woody
Opuntia_humifusa,5,1,1,-82.47865,28.84908,1966,4,27,Florida-Citrus,117,0.143,0.143,0.714,21.205 ,111.567 ,522.359,67.48,Woody
Opuntia_humifusa,4,0,0,-86.59175,30.69129,1967,4,18,Florida-Okaloosa,108,0,0,1,19.625 ,116.312 ,567.004,50.697,Woody
Opuntia_humifusa,4,0,0,-86.59175,30.69129,1967,4,18,Florida-Okaloosa,108,0,0,1,19.625 ,116.312 ,567.004,50.697,Woody
Opuntia_humifusa,5,2,0,-82.30171,32.58974,1974,5,4,Georgia-Emanuel,124,0.286,0,0.714,18.794 ,101.217 ,576.491,42.777,Woody
Opuntia_humifusa,4,2,0,-82.08097,28.70475,1968,4,27,Florida-Sumter,118,0.333,0,0.667,20.679 ,111.878 ,553.877,77.772,Woody
Opuntia_humifusa,2,1,0,-82.08097,28.70475,1968,4,27,Florida-Sumter,118,0.333,0,0.667,20.679 ,111.878 ,553.877,77.772,Woody
Opuntia_humifusa,2,1,0,-82.08097,28.70475,1968,4,27,Florida-Sumter,118,0.333,0,0.667,20.679 ,111.878 ,553.877,77.772,Woody
Opuntia_humifusa,6,0,5,-82.05666,29.2102,1983,5,5,Florida-Marion,125,0,0.455,0.545,20.472 ,132.432 ,559.371,59.696,Woody
Opuntia_humifusa,5,0,5,-82.05666,29.2102,1983,5,5,Florida-Marion,125,0,0.5,0.5,20.472 ,132.432 ,559.371,59.696,Woody
Opuntia_humifusa,6,1,3,-82.05666,29.2102,1983,5,5,Florida-Marion,125,0.1,0.3,0.6,20.472 ,132.432 ,559.371,59.696,Woody
Opuntia_humifusa,1,0,0,-81.71125,28.76154,1969,4,22,Florida-Lake,112,0,0,1,21.331 ,120.933 ,585.991,54.831,Woody
Opuntia_humifusa,1,0,0,-81.71125,28.76154,1969,4,22,Florida-Lake,112,0,0,1,21.331 ,120.933 ,585.991,54.831,Woody
Opuntia_humifusa,1,0,0,-81.71125,28.76154,1969,4,22,Florida-Lake,112,0,0,1,21.331 ,120.933 ,585.991,54.831,Woody
Opuntia_humifusa,2,1,0,-82.35772,29.67475,1985,4,28,Florida-Alachua,118,0.333,0,0.667,21.209 ,114.784 ,600.905,84.488,Woody
Opuntia_humifusa,3,0,0,-82.35772,29.67475,1985,4,28,Florida-Alachua,118,0,0,1,21.209 ,114.784 ,600.905,84.488,Woody
Opuntia_humifusa,2,1,0,-82.35772,29.67475,1985,4,28,Florida-Alachua,118,0.333,0,0.667,21.209 ,114.784 ,600.905,84.488,Woody
Opuntia_humifusa,4,3,1,-82.35772,29.67475,1985,4,28,Florida-Alachua,118,0.375,0.125,0.5,21.209 ,114.784 ,600.905,84.488,Woody
Opuntia_humifusa,4,3,1,-82.35772,29.67475,1985,4,28,Florida-Alachua,118,0.375,0.125,0.5,21.209 ,114.784 ,600.905,84.488,Woody
Phlox_divaricata,3,1,2,-75.3074,40.75422,1949,8,23,Pennsylvania-Northampton,235,0.167,0.333,0.5,11.889 ,86.043 ,889.168,48.497,Herbaceous perennial
Phlox_divaricata,29,14,3,-75.59233,40.61271,1964,5,8,Pennsylvania-Lehigh,129,0.304,0.065,0.63,10.308 ,74.467 ,906.678,55.033,Herbaceous perennial
Phlox_divaricata,19,13,0,-75.59233,40.61271,1964,5,8,Pennsylvania-Lehigh,129,0.406,0,0.594,10.308 ,74.467 ,906.678,55.033,Herbaceous perennial
Phlox_drummondii,2,2,0,-75.36728,40.21083,1951,6,24,Pennsylvania-Montgomery,175,0.5,0,0.5,11.594 ,97.067 ,857.275,36.613,Herbaceous annual
Phlox_paniculata,17,11,0,-75.70882,40.91818,1974,8,16,Pennsylvania-Carbon,228,0.393,0,0.607,8.519 ,104.559 ,862.288,38.727,Herbaceous perennial
Phlox_paniculata,23,7,0,-75.70882,40.91818,1974,8,16,Pennsylvania-Carbon,228,0.233,0,0.767,8.519 ,104.559 ,862.288,38.727,Herbaceous perennial
Phlox_paniculata,35,29,5,-75.70882,40.91818,1974,8,20,Pennsylvania-Carbon,232,0.42,0.072,0.507,8.519 ,104.559 ,862.288,38.727,Herbaceous perennial
Phlox_paniculata,47,30,0,-75.70882,40.91818,1968,8,13,Pennsylvania-Carbon,226,0.39,0,0.61,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Phlox_paniculata,31,15,1,-75.70882,40.91818,1968,8,13,Pennsylvania-Carbon,226,0.319,0.021,0.66,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Phlox_paniculata,49,28,0,-75.70882,40.91818,1968,8,13,Pennsylvania-Carbon,226,0.364,0,0.636,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Phlox_paniculata,38,23,3,-75.70882,40.91818,1968,8,13,Pennsylvania-Carbon,226,0.359,0.047,0.594,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Phlox_paniculata,34,18,0,-75.70882,40.91818,1968,8,26,Pennsylvania-Carbon,239,0.346,0,0.654,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Phlox_paniculata,15,7,0,-75.70882,40.91818,1970,8,3,Pennsylvania-Carbon,215,0.318,0,0.682,8.525 ,100.321 ,1022.08,48.159,Herbaceous perennial
Phlox_paniculata,18,11,0,-75.70882,40.91818,1968,5,5,Pennsylvania-Carbon,126,0.379,0,0.621,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Phlox_paniculata,15,11,0,-75.70882,40.91818,1968,7,26,Pennsylvania-Carbon,208,0.423,0,0.577,8.336 ,91.901 ,989.54,45.512,Herbaceous perennial
Phlox_paniculata,10,10,0,-75.70882,40.91818,1975,7,24,Pennsylvania-Carbon,205,0.5,0,0.5,8.834 ,130.646 ,908.26,32.158,Herbaceous perennial
Phlox_paniculata,10,10,0,-75.70882,40.91818,1975,7,24,Pennsylvania-Carbon,205,0.5,0,0.5,8.834 ,130.646 ,908.26,32.158,Herbaceous perennial
Phlox_paniculata,12,8,0,-75.70882,40.91818,1975,7,24,Pennsylvania-Carbon,205,0.4,0,0.6,8.834 ,130.646 ,908.26,32.158,Herbaceous perennial
Phlox_paniculata,24,17,0,-75.70882,40.91818,1967,7,7,Pennsylvania-Carbon,188,0.415,0,0.585,7.885 ,94.902 ,900.688,44.956,Herbaceous perennial
Phlox_paniculata,92,54,0,-75.70882,40.91818,1965,7,27,Pennsylvania-Carbon,208,0.37,0,0.63,8.086 ,74.858 ,931.675,49.781,Herbaceous perennial
Phlox_paniculata,41,11,15,-75.70882,40.91818,1962,8,15,Pennsylvania-Carbon,227,0.164,0.224,0.612,8.028 ,88.825 ,956.365,31.259,Herbaceous perennial
Phlox_paniculata,15,9,3,-75.3074,40.75422,1960,8,26,Pennsylvania-Northampton,239,0.333,0.111,0.556,9.960 ,99.718 ,968.108,45.985,Herbaceous perennial
Phlox_paniculata,27,18,0,-75.3074,40.75422,1967,7,20,Pennsylvania-Northampton,201,0.4,0,0.6,9.626 ,93.098 ,917.082,53.068,Herbaceous perennial
Phlox_paniculata,27,22,0,-75.3074,40.75422,1967,7,20,Pennsylvania-Northampton,201,0.449,0,0.551,9.626 ,93.098 ,917.082,53.068,Herbaceous perennial
Phlox_paniculata,35,29,0,-75.3074,40.75422,1967,7,20,Pennsylvania-Northampton,201,0.453,0,0.547,9.626 ,93.098 ,917.082,53.068,Herbaceous perennial
Phlox_paniculata,18,4,14,-75.59233,40.61271,1960,8,1,Pennsylvania-Lehigh,214,0.111,0.389,0.5,10.081 ,103.035 ,963.191,47.973,Herbaceous perennial
Phlox_paniculata,25,4,7,-75.59233,40.61271,1960,8,1,Pennsylvania-Lehigh,214,0.111,0.194,0.694,10.081 ,103.035 ,963.191,47.973,Herbaceous perennial
Phlox_paniculata,44,36,0,-75.59233,40.61271,1964,7,21,Pennsylvania-Lehigh,203,0.45,0,0.55,10.308 ,74.467 ,906.678,55.033,Herbaceous perennial
Phlox_paniculata,3,3,0,-75.59233,40.61271,1964,7,21,Pennsylvania-Lehigh,203,0.5,0,0.5,10.308 ,74.467 ,906.678,55.033,Herbaceous perennial
Phlox_paniculata,18,18,0,-75.59233,40.61271,1908,8,8,Pennsylvania-Lehigh,221,0.5,0,0.5,10.927 ,89.063 ,964.005,45.402,Herbaceous perennial
Phlox_paniculata,22,20,0,-75.59233,40.61271,1908,8,8,Pennsylvania-Lehigh,221,0.476,0,0.524,10.927 ,89.063 ,964.005,45.402,Herbaceous perennial
Phlox_paniculata,18,16,0,-75.59233,40.61271,1908,8,8,Pennsylvania-Lehigh,221,0.471,0,0.529,10.927 ,89.063 ,964.005,45.402,Herbaceous perennial
Phlox_paniculata,17,17,0,-75.59233,40.61271,1908,8,8,Pennsylvania-Lehigh,221,0.5,0,0.5,10.927 ,89.063 ,964.005,45.402,Herbaceous perennial
Phlox_paniculata,13,6,0,-75.59233,40.61271,1982,8,11,Pennsylvania-Lehigh,223,0.316,0,0.684,10.174 ,95.569 ,922.646,45.271,Herbaceous perennial
Phlox_paniculata,9,7,2,-75.59233,40.61271,1982,8,11,Pennsylvania-Lehigh,223,0.389,0.111,0.5,10.174 ,95.569 ,922.646,45.271,Herbaceous perennial
Phlox_paniculata,8,7,0,-75.59233,40.61271,1982,7,30,Pennsylvania-Lehigh,211,0.467,0,0.533,10.174 ,95.569 ,922.646,45.271,Herbaceous perennial
Phlox_paniculata,14,2,0,-75.59233,40.61271,1982,7,2,Pennsylvania-Lehigh,183,0.125,0,0.875,10.174 ,95.569 ,922.646,45.271,Herbaceous perennial
Phlox_paniculata,22,2,0,-75.59233,40.61271,1982,7,2,Pennsylvania-Lehigh,183,0.083,0,0.917,10.174 ,95.569 ,922.646,45.271,Herbaceous perennial
Phlox_paniculata,17,2,0,-75.59233,40.61271,1982,7,2,Pennsylvania-Lehigh,183,0.105,0,0.895,10.174 ,95.569 ,922.646,45.271,Herbaceous perennial
Phlox_paniculata,22,9,0,-75.59233,40.61271,1961,8,31,Pennsylvania-Lehigh,243,0.29,0,0.71,10.353 ,86.720 ,999.357,43.655,Herbaceous perennial
Phlox_paniculata,11,9,2,-75.59233,40.61271,1961,8,31,Pennsylvania-Lehigh,243,0.409,0.091,0.5,10.353 ,86.720 ,999.357,43.655,Herbaceous perennial
Phlox_paniculata,13,3,0,-75.59233,40.61271,1960,8,1,Pennsylvania-Lehigh,214,0.188,0,0.813,10.081 ,103.035 ,963.191,47.973,Herbaceous perennial
Phlox_paniculata,17,4,6,-75.59233,40.61271,1960,8,1,Pennsylvania-Lehigh,214,0.148,0.222,0.63,10.081 ,103.035 ,963.191,47.973,Herbaceous perennial
Phlox_paniculata,69,0,0,-75.59233,40.61271,1953,7,28,Pennsylvania-Lehigh,209,0,0,1,11.702 ,106.060 ,833.665,37.295,Herbaceous perennial
Phlox_paniculata,26,24,0,-75.59233,40.61271,1961,7,31,Pennsylvania-Lehigh,212,0.48,0,0.52,10.353 ,86.720 ,999.357,43.655,Herbaceous perennial
Phlox_paniculata,10,10,0,-75.59233,40.61271,1961,8,31,Pennsylvania-Lehigh,243,0.5,0,0.5,10.353 ,86.720 ,999.357,43.655,Herbaceous perennial
Phlox_paniculata,11,11,0,-75.59233,40.61271,1961,8,31,Pennsylvania-Lehigh,243,0.5,0,0.5,10.353 ,86.720 ,999.357,43.655,Herbaceous perennial
Phlox_paniculata,16,10,0,-75.59233,40.61271,1966,7,21,Pennsylvania-Lehigh,202,0.385,0,0.615,10.081 ,76.353 ,959.586,37.523,Herbaceous perennial
Phlox_paniculata,17,10,0,-75.59233,40.61271,1966,7,21,Pennsylvania-Lehigh,202,0.37,0,0.63,10.081 ,76.353 ,959.586,37.523,Herbaceous perennial
Phlox_paniculata,9,9,0,-75.59233,40.61271,1966,7,21,Pennsylvania-Lehigh,202,0.5,0,0.5,10.081 ,76.353 ,959.586,37.523,Herbaceous perennial
Phlox_paniculata,35,20,14,-75.59233,40.61271,1973,7,26,Pennsylvania-Lehigh,207,0.29,0.203,0.507,11.229 ,107.141 ,913.154,47.426,Herbaceous perennial
Phlox_paniculata,37,11,0,-75.59233,40.61271,1973,7,26,Pennsylvania-Lehigh,207,0.229,0,0.771,11.229 ,107.141 ,913.154,47.426,Herbaceous perennial
Phlox_paniculata,45,12,0,-75.59233,40.61271,1973,7,26,Pennsylvania-Lehigh,207,0.211,0,0.789,11.229 ,107.141 ,913.154,47.426,Herbaceous perennial
Phlox_paniculata,20,8,0,-75.59233,40.61271,1980,7,30,Pennsylvania-Lehigh,212,0.286,0,0.714,10.636 ,68.421 ,1029.195,58.079,Herbaceous perennial
Phlox_paniculata,26,8,0,-75.59233,40.61271,1980,7,30,Pennsylvania-Lehigh,212,0.235,0,0.765,10.636 ,68.421 ,1029.195,58.079,Herbaceous perennial
Phlox_paniculata,24,18,2,-75.59233,40.61271,1972,8,21,Pennsylvania-Lehigh,234,0.409,0.045,0.545,9.794 ,116.320 ,921.416,65.551,Herbaceous perennial
Phlox_paniculata,36,2,2,-75.59233,40.61271,1974,8,8,Pennsylvania-Lehigh,220,0.05,0.05,0.9,10.375 ,97.718 ,863.699,42.186,Herbaceous perennial
Phlox_paniculata,30,0,3,-75.59233,40.61271,1974,8,8,Pennsylvania-Lehigh,220,0,0.091,0.909,10.375 ,97.718 ,863.699,42.186,Herbaceous perennial
Phlox_paniculata,27,17,0,-75.59233,40.61271,1972,8,23,Pennsylvania-Lehigh,236,0.386,0,0.614,9.794 ,116.320 ,921.416,65.551,Herbaceous perennial
Phlox_paniculata,37,16,0,-75.59233,40.61271,1972,8,23,Pennsylvania-Lehigh,236,0.302,0,0.698,9.794 ,116.320 ,921.416,65.551,Herbaceous perennial
Phlox_paniculata,79,22,1,-75.59233,40.61271,1972,8,23,Pennsylvania-Lehigh,236,0.216,0.01,0.775,9.794 ,116.320 ,921.416,65.551,Herbaceous perennial
Phlox_paniculata,27,19,2,-75.59233,40.61271,1972,8,23,Pennsylvania-Lehigh,236,0.396,0.042,0.563,9.794 ,116.320 ,921.416,65.551,Herbaceous perennial
Phlox_paniculata,13,4,6,-75.59233,40.61271,1954,8,16,Pennsylvania-Lehigh,228,0.174,0.261,0.565,11.040 ,85.606 ,891.776,43.039,Herbaceous perennial
Phlox_paniculata,13,5,0,-75.59233,40.61271,1954,8,16,Pennsylvania-Lehigh,228,0.278,0,0.722,11.040 ,85.606 ,891.776,43.039,Herbaceous perennial
Phlox_paniculata,16,5,0,-75.59233,40.61271,1954,8,16,Pennsylvania-Lehigh,228,0.238,0,0.762,11.040 ,85.606 ,891.776,43.039,Herbaceous perennial
Phlox_paniculata,17,6,0,-75.59233,40.61271,1955,7,18,Pennsylvania-Lehigh,199,0.261,0,0.739,11.122 ,94.955 ,1021.392,106.399,Herbaceous perennial
Phlox_paniculata,12,11,0,-75.59233,40.61271,1954,9,9,Pennsylvania-Lehigh,252,0.478,0,0.522,11.040 ,85.606 ,891.776,43.039,Herbaceous perennial
Phlox_paniculata,29,26,0,-75.59233,40.61271,1978,10,10,Pennsylvania-Lehigh,283,0.473,0,0.527,9.732 ,100.469 ,1006.327,56.115,Herbaceous perennial
Phlox_paniculata,14,4,3,-75.59233,40.61271,1979,6,25,Pennsylvania-Lehigh,176,0.19,0.143,0.667,10.406 ,112.938 ,961.083,51.789,Herbaceous perennial
Phlox_paniculata,15,4,0,-75.59233,40.61271,1979,6,25,Pennsylvania-Lehigh,176,0.211,0,0.789,10.406 ,112.938 ,961.083,51.789,Herbaceous perennial
Phlox_paniculata,14,4,0,-75.59233,40.61271,1979,6,25,Pennsylvania-Lehigh,176,0.222,0,0.778,10.406 ,112.938 ,961.083,51.789,Herbaceous perennial
Phlox_paniculata,15,7,5,-75.59233,40.61271,1979,8,2,Pennsylvania-Lehigh,214,0.259,0.185,0.556,10.406 ,112.938 ,961.083,51.789,Herbaceous perennial
Phlox_paniculata,27,9,0,-75.59233,40.61271,1979,8,2,Pennsylvania-Lehigh,214,0.25,0,0.75,10.406 ,112.938 ,961.083,51.789,Herbaceous perennial
Phlox_paniculata,56,4,0,-75.59233,40.61271,1978,8,18,Pennsylvania-Lehigh,230,0.067,0,0.933,9.732 ,100.469 ,1006.327,56.115,Herbaceous perennial
Phlox_paniculata,15,7,0,-75.59233,40.61271,1954,6,28,Pennsylvania-Lehigh,179,0.318,0,0.682,11.040 ,85.606 ,891.776,43.039,Herbaceous perennial
Phlox_paniculata,12,5,0,-75.59233,40.61271,1954,6,28,Pennsylvania-Lehigh,179,0.294,0,0.706,11.040 ,85.606 ,891.776,43.039,Herbaceous perennial
Phlox_paniculata,16,6,3,-75.59233,40.61271,1954,6,28,Pennsylvania-Lehigh,179,0.24,0.12,0.64,11.040 ,85.606 ,891.776,43.039,Herbaceous perennial
Phlox_paniculata,29,1,3,-75.92598,40.4163,1952,7,21,Pennsylvania-Berks,203,0.03,0.091,0.879,11.799 ,117.298 ,875.762,45.381,Herbaceous perennial
Phlox_paniculata,41,1,2,-75.92598,40.4163,1952,7,21,Pennsylvania-Berks,203,0.023,0.045,0.932,11.799 ,117.298 ,875.762,45.381,Herbaceous perennial
Phlox_paniculata,49,0,0,-75.92598,40.4163,1952,7,21,Pennsylvania-Berks,203,0,0,1,11.799 ,117.298 ,875.762,45.381,Herbaceous perennial
Phlox_paniculata,30,22,0,-75.92598,40.4163,1952,8,15,Pennsylvania-Berks,228,0.423,0,0.577,11.799 ,117.298 ,875.762,45.381,Herbaceous perennial
Phlox_paniculata,34,12,0,-75.10679,40.33687,1953,7,23,Pennsylvania-Bucks,204,0.261,0,0.739,12.011 ,103.955 ,818.225,37.989,Herbaceous perennial
